videoId,commentId,author,text,likes,publishedAt,normalized,label,score,source,score_neg,score_neu,score_pos
O-KF-3uMySM,UgwX15sSw1pGuhKsHJp4AaABAg,@tranthibichHa-bq5bm,"Bác Nguyễn Lưu nói hay, chậm tí hơi khó nghe ạ",1,1747930182.395568,"bác nguyễn lưu nói hay, chậm tí hơi khó nghe ạ",NEG,0.9860941171646118,model,0.9860941171646118,0.010304800234735012,0.003601041156798601
O-KF-3uMySM,Ugw0N02eypji_Ej5xCl4AaABAg,@danle126,Rất hay nhưng ô Lưu nó ko rõ lắm,1,1747930182.397481,rất hay nhưng ô lưu nó không rõ lắm,NEU,0.8557925820350647,model,0.03624808043241501,0.8557925820350647,0.10795938968658447
O-KF-3uMySM,Ugw01pH0F5fi5kHpozZ4AaABAg,@K-Ensai1529,hay quá,1,1747930182.400067,hay quá,POS,0.95,lexicon,0.0,0.0,1.0
O-KF-3uMySM,UgxKVWfuvddR9eM9p354AaABAg,@NguyenNguyen-kc4xh,Phương thiên hoạ kích ko phải như anh Yên ba nói là kích gây hoa hướng một bên (phương thiên). Nói vậy ẩu quá. Phương là vuông. Phương thiên hoạ kích là kích vẽ lên trời vuông. Tức là kích có 2 cạnh như vẽ của hoạ sỹ trc đến nay,0,1750608582.401601,phương thiên hoạ kích không phải như anh yên ba nói là kích gây hoa hướng một bên phương thiên . nói vậy ẩu quá. phương là vuông. phương thiên hoạ kích là kích vẽ lên trời vuông. tức là kích có 2 cạnh như vẽ của hoạ sỹ trước đến nay,NEG,0.9882870316505432,model,0.9882870316505432,0.0076887900941073895,0.004024147056043148
O-KF-3uMySM,UgzMsG5FsmfSGO-qOAZ4AaABAg,@Buihoa-xh5,Bac Lưu nói giọng khó nghe quá. Làm xấu trường trình ra. Xin mời Bác ơi nhà thôi. Tôi nghe 5 phút là không thể nào thêm được phải    Xuống thôi.,0,1755878982.403002,bac lưu nói giọng khó nghe quá. làm xấu trường trình ra. xin mời bác ơi nhà thôi. tôi nghe 5 phút là không thể nào thêm được phải xuống thôi.,NEG,0.9873313307762146,model,0.9873313307762146,0.007552784867584705,0.005115880165249109
O-KF-3uMySM,Ugz2oYOKX7ybN8wb_Jl4AaABAg,@sanphonghan,Phương thiên họa kích là kích có ngạnh 1 bên chứ ko phải 2 bên. Ông Nguyễn Lưu nói sai rồi,1,1747930185.658252,phương thiên họa kích là kích có ngạnh 1 bên chứ không phải 2 bên. ông nguyễn lưu nói sai rồi,NEG,0.9873117208480835,model,0.9873117208480835,0.00887982826679945,0.0038083826657384634
O-KF-3uMySM,UgyD2EiOdRsgTHZrScp4AaABAg,@namthaitrinh2015,Tài năng trung nghĩa một lòng một dạ với lời thề kết nghĩa. Lên ngựa thường vàng xuống ngựa thưởng bạc vì Tháo muốn giữ Vân Trường ở lại. Tuy nhiễn ko giữ được. Qua 5 cửa ải chém 6 tướng để về với Lưu Bị. Trung nghĩa như vậy mới trở thành Thánh . Tuy nhiên sự thất bại của Vân Trường cũng chính là Trung nghĩa. Tha Tào Tháo ở Hoa Dung lộ lại là sai lầm lớn nhất Của Ngài.,0,1753200585.659884,tài năng trung nghĩa một lòng một dạ với lời thề kết nghĩa. lên ngựa thường vàng xuống ngựa thưởng bạc vì tháo muốn giữ vân trường ở lại. tuy nhiễn không giữ được. quá 5 cửa ải chém 6 tướng để về với lưu bị. trung nghĩa như vậy mới trở thành thánh . tuy nhiên sự thất bại của vân trường cũng chính là trung nghĩa. tha tào tháo ở hoa dung lộ lại là sai lầm lớn nhất của ngài.,NEU,0.7636972069740295,model,0.07700657844543457,0.7636972069740295,0.15929622948169708
O-KF-3uMySM,UgxI7W1n0fjDRblfgUd4AaABAg,@HungTran-tu1cj,Quan Vũ có lấy vợ sinh con đâu mà có ông cháu Quan Thắng nhỉ ? Cháu họ hay là cháu rơi ?,0,1747930185.661564,quan vũ có lấy vợ sinh con đâu mà có ông cháu quan thắng nhỉ ? cháu họ hay là cháu rơi ?,NEU,0.9033851623535156,model,0.02877599000930786,0.9033851623535156,0.0678388699889183
O-KF-3uMySM,UgxLBt2nuZeZmwbnChR4AaABAg,@DongQuach-ws1sl,Nguyễn Lữ múa côn trên đầu mưa nhưng dưới chân không ướt,0,1747930185.663525,nguyễn lữ múa côn trên đầu mưa nhưng dưới chân không ướt,POS,0.9790180921554565,model,0.006287590600550175,0.014694229699671268,0.9790180921554565
O-KF-3uMySM,UgyDXN5bqg0WD0t02354AaABAg,@xuanchien116,Ido anh đức hùng,2,1747930185.666068,ido anh đức hùng,POS,0.9774115085601807,model,0.0037006656639277935,0.018887845799326897,0.9774115085601807
O-KF-3uMySM,Ugxdo2tfBijPiJxZMtR4AaABAg,@phamvinhquyen4524,Giọng ông ngồi bên trái màn hình khó nghe quá 😂,2,1747930185.668692,giọng ông ngồi bên trái màn hình khó nghe quá hài_hước,NEU,0.4766550362110138,low_conf→NEU,0.1370600461959839,0.3862849473953247,0.4766550362110138
O-KF-3uMySM,Ugyt-CVfUcNqEw2p3RF4AaABAg,@annguyen-jc1pj,Chương trình góp ý cho chú kia nói ko rõ thì nói chậm rãi thôi. Chú nói câu đc câu mất làm mất hay,3,1747930185.670207,chương trình góp ý cho chú kia nói không rõ thì nói chậm rãi thôi. chú nói câu được câu mất làm mất hay,NEU,0.801895797252655,model,0.16403378546237946,0.801895797252655,0.03407041355967522
O-KF-3uMySM,UgwgACQyq_0JYtEnHn54AaABAg,@KiếnTrúcACOfficial,Vụ Lã Bố bắn kích cửa Nha môn các chuyên gia chưa kể đến để khẳng định Lã Bố số 1 chiến thần Tam quốc. Vì tư liệu về Lã bố không nhiều,0,1747930185.67186,vụ lã bố bắn kích cửa nha môn các chuyên gia chưa kể đến để khẳng định lã bố số 1 chiến thần tam quốc. vì tư liệu về lã bố không nhiều,NEU,0.6649742722511292,model,0.29890623688697815,0.6649742722511292,0.03611944243311882
O-KF-3uMySM,UgyiB5ZnOP5G6AXcEq94AaABAg,@tuongnguyenduy717,Góp ý về người Hoa Chợ Lớn trên những chiếc xe bán hủ tiếu mì của họ luôn có những hình ảnh họa về các nhân vật trong Tam quốc chứ không có và không phải những xe hàng xén như anh Yên Ba nói. Đây là hình ảnh đặc trưng và để nhận biết đó là những xe bán hàng của người Hoa. Rất ngon,1,1747930185.673529,góp ý về người hoa chợ lớn trên những chiếc xe bán hủ tiếu mì của họ luôn có những hình ảnh họa về các nhân vật trong tam quốc chứ không có và không phải những xe hàng xén như anh yên ba nói. đây là hình ảnh đặc trưng và để nhận biết đó là những xe bán hàng của người hoa. rất ngon,POS,0.9009353518486023,model,0.011975872330367565,0.08708882331848145,0.9009353518486023
O-KF-3uMySM,Ugy1ZasdJILCe5Mtq994AaABAg,@suppercoc,"Bác Lưu nói lan man, không đúng trọng tâm, giọng khó nghe, bác không hợp với trương trình lắm. Anh nên xem xét mời cả giới trẻ, để tạo cách nhìn đa chiều của thế hệ, tại vì cách nhìn 2 thế hệ có rất nhiều khác biệt, nó sẽ gây kịch tính về chủ đề này",9,1747930185.675153,"bác lưu nói lan man, không đúng trọng tâm, giọng khó nghe, bác không hợp với trương trình lắm. anh nên xem xét mời cả giới trẻ, để tạo cách nhìn đa chiều của thế hệ, tại vì cách nhìn 2 thế hệ có rất nhiều khác biệt, nó sẽ gây kịch tính về chủ đề này",NEG,0.9071393609046936,model,0.9071393609046936,0.0709388479590416,0.021921789273619652
O-KF-3uMySM,UgzLrB5oUvLDLhYIcXN4AaABAg,@quangvuhong-ec1fh,Ông Ng Lưu nói ngoại ngữ gì mà khó nghe quá,0,1747930185.676864,ông người lưu nói ngoại ngữ gì mà khó nghe quá,NEU,0.6176880598068237,model,0.35333651304244995,0.6176880598068237,0.028975358232855797
O-KF-3uMySM,UgxJxouOepMC5xqz7wh4AaABAg,@nightwish6523,"Bác nói chậm thôi, bác nói hơi đớt mà nói nhanh quá nghe không kịp ạ!",3,1747930185.678513,"bác nói chậm thôi, bác nói hơi đớt mà nói nhanh quá nghe không kịp ạ!",NEU,0.8685919046401978,model,0.0782971978187561,0.8685919046401978,0.05311087146401405
O-KF-3uMySM,UgxRsxg6xV1r_yZluQN4AaABAg,@HaoHoangkim,"Bác Nguyễn Lưu nói chuyện như được uống rượu ngon, càng uống càng say, càng nghe càng cuốn",3,1747930185.680135,"bác nguyễn lưu nói chuyện như được uống rượu ngon, càng uống càng say, càng nghe càng cuốn",POS,0.9920873045921326,model,0.0025170401204377413,0.005395649466663599,0.9920873045921326
O-KF-3uMySM,UgxvYOLpZrfLRBIblhR4AaABAg,@kiemtoan8982,chương trình thực sự hay. xin cảm ơn rất nhiều,1,1747930185.681477,chương trình thực sự hay. xin cảm ơn rất nhiều,POS,0.9922124743461609,model,0.0014471528120338917,0.0063403015956282616,0.9922124743461609
O-KF-3uMySM,UgyzNZOPwekygBGHYNJ4AaABAg,@DrMisoMiso,"Nói lan ma lan man, chẳng rõ ý, chẳng điểm nhấn, không hiểu ổng định truyền đạt cái chi!?",0,1747930185.689752,"nói lan ma lan man, chẳng rõ ý, chẳng điểm nhấn, không hiểu ổng định truyền đạt cái chi!?",NEU,0.9869982600212097,question→NEU,0.9869982600212097,0.009478426538407803,0.003523320658132434
O-KF-3uMySM,UgyLxM-YvXVc7ym9QIp4AaABAg,@binhtran3215,Quan Vũ hữu dũng vô mưu!,0,1747930185.692337,quan vũ hữu dũng vô mưu!,POS,0.9796885848045349,model,0.005226704757660627,0.015084697864949703,0.9796885848045349
O-KF-3uMySM,UgwQiu1Xfr9LiL-SsAd4AaABAg,@MinhThangNguyen-cx2bk,"Kiếm thức và duyên của ông Lưu thì OK , nhưng cách nói thì mệt r, cho nghỉ",0,1750608585.693879,"kiếm thức và duyên của ông lưu thì ổn , nhưng cách nói thì mệt rồi, cho nghỉ",NEU,0.8034920692443848,model,0.024254903197288513,0.8034920692443848,0.1722530722618103
O-KF-3uMySM,UgzrVtlOWJfTPFe2hLh4AaABAg,@VănAnhPhan-y4h,"Chán ông Lưu quá ... Cho ông ấy nghỉ đi ...
Chương trình hay vì nói chẳng nghe gì 😂😂😂😂😂",0,1755878985.696572,chán ông lưu quá .. cho ông ấy nghỉ đi .. chương trình hay vì nói chẳng nghe gì hài_hước hài_hước hài_hước hài_hước hài_hước,POS,0.9924634695053101,model,0.002154258079826832,0.0053823539055883884,0.9924634695053101
O-KF-3uMySM,UgwbWOusluqteu8QYKp4AaABAg,@bka24141,"Ông Lưu nói lan man, người dẫn hỏi một đằng ông nói một nẻo. Mà lại cố dẫn ra các trích đoạn để thể hiện là mình biết TQ. Đây là bình chứ có phải là trích dẫn đâu. Giọng thì khó nghe. Nói chung là mất cả cái hay của video này.",0,1761149385.698121,"ông lưu nói lan man, người dẫn hỏi một đằng ông nói một nẻo. mà lại cố dẫn ra các trích đoạn để thể hiện là mình biết tq. đây là bình chứ có phải là trích dẫn đâu. giọng thì khó nghe. nói chung là mất cả cái hay của video này.",NEU,0.9879562258720398,question→NEU,0.9879562258720398,0.008165771141648293,0.0038778793532401323
O-KF-3uMySM,UgzQgEtU53UrTM02-QV4AaABAg,@bachvanson5128,Cách truyền đạt của bác Lưu yếu và chán,0,1763827785.699392,cách truyền đạt của bác lưu yếu và chán,NEG,0.9879605174064636,model,0.9879605174064636,0.007396903354674578,0.00464255316182971
O-KF-3uMySM,UgwxyF8moL22DpTGjat4AaABAg,@khiemdaovan1176,Mấy anh già hay ưa thích mộng mơ theo các bịa đặt của tiểu thuyết nhỉ? Đáng buồn là giới trẻ không hề muốn mộng mơ hão huyền trước bằng chứng khoa học của lịch sử!😛😛😛,1,1747930189.833457,mấy anh già hay ưa thích mộng mơ theo các bịa đặt của tiểu thuyết nhỉ? đáng buồn là giới trẻ không hề muốn mộng mơ hão huyền trước bằng chứng khoa học của lịch sử!,NEU,0.7970678210258484,model,0.053399424999952316,0.7970678210258484,0.14953269064426422
O-KF-3uMySM,UgxMRT2zeV9HufEmFfV4AaABAg,@vanbinhlam5785,"Phản Lưu Bị bằng cách dàng Tào, tiếp tục phản Tào để quay về với Lưu. Ngoài Lữ Bố ra, khứa này chắc chắn là gia nô ba họ thứ 2",0,1747930189.837345,"phản lưu bị bằng cách dàng tào, tiếp tục phản tào để quay về với lưu. ngoài lữ bố ra, khứa này chắc chắn là gia nô ba họ thứ 2",NEG,0.9879918694496155,model,0.9879918694496155,0.007494657300412655,0.004513509571552277
O-KF-3uMySM,UgxVHCRPyYPHeVUnZO54AaABAg,@baolam6920,Quan Vũ sao bằng được Hưng Đạo Đại Vương của Việt Nam,1,1747930189.839426,quan vũ sao bằng được hưng đạo đại vương của việt nam,POS,0.9026998281478882,model,0.030754024162888527,0.06654613465070724,0.9026998281478882
LpQY6DN8ZKg,UgypSvWHUIiMtG2EtC94AaABAg,@nhi4851,"Kiêu hùng, bi tráng- cuộc đời một vị tướng",0,1650643792.277566,"kiêu hùng, bi tráng cuộc đời một vị tướng",POS,0.990400493144989,model,0.002517235931009054,0.007082292810082436,0.990400493144989
LpQY6DN8ZKg,UgxNih6_tLbaREGq_9J4AaABAg,@cuongaka919,Giọng ad nghe quen quá ?,0,1555949392.278993,giọng ad nghe quen quá ?,NEU,0.8733611702919006,model,0.04578765481710434,0.8733611702919006,0.08085117489099503
LpQY6DN8ZKg,UgwciiMibL5TemWXgUt4AaABAg,@giaitriso11,Thiếu; Lê Văn Luyện cũng là con nuôi quan vũ kiêu căng mà,0,1555949392.280214,thiếu lê văn luyện cũng là con nuôi quan vũ kiêu căng mà,NEG,0.984850287437439,model,0.984850287437439,0.011172140948474407,0.003977591171860695
LpQY6DN8ZKg,UgyGHYLrqgBpMnOjJSN4AaABAg,@dolafmingo8499,Còn  hoàng trung,0,1555949392.281219,còn hoàng trung,POS,0.9749841690063477,model,0.0033150119706988335,0.02170073427259922,0.9749841690063477
LpQY6DN8ZKg,UgzwYd404N7PjFDepRh4AaABAg,@ThuyNguyen-hv4in,tàu mà.. ko có tên ở viêt nam,0,1555949392.282989,tàu mà.. không có tên ở viêt nam,NEG,0.981512188911438,model,0.981512188911438,0.014091936871409416,0.004395848140120506
LpQY6DN8ZKg,Ugy4pUCpWnpKqEx7hoF4AaABAg,@tooler1686,Lỗ túc đâu .. trương phi đâu,0,1555949392.285405,lỗ túc đâu .. trương phi đâu,NEU,0.9101004600524902,model,0.045497532933950424,0.9101004600524902,0.044402047991752625
LpQY6DN8ZKg,UgyVkOMm3LQgcQPc1Wp4AaABAg,@secongaplai,Sao không kể vợ ông ta?  Ổng cũng nổi tiếng sợ vợ mà.  Và ông già vợ nữa.  Thiếu mấy người này coi bộ khó nghe rồi đó.,1,1587571792.286987,sao không kể vợ ông ta? ổng cũng nổi tiếng sợ vợ mà. và ông già vợ nữa. thiếu mấy người này coi bộ khó nghe rồi đó.,NEU,0.9795715808868408,question→NEU,0.9795715808868408,0.014896785840392113,0.005531724542379379
LpQY6DN8ZKg,Ugz1URu7IMULbcynLGN4AaABAg,@vandungtran9305,Chết vì kiêu căng . Đầu cũng mất . Tài mà k có đức . Coi thường ng khác và cái giá phải trả .,1,1555949392.288068,chết vì kiêu căng . đầu cũng mất . tài mà không có đức . coi thường người khác và cái giá phải trả .,NEG,0.9873718023300171,model,0.9873718023300171,0.007452213205397129,0.005176018923521042
LpQY6DN8ZKg,UgygtcCAizwCQpk3Oph4AaABAg,@nguyenkimat3265,Sai. Quan bình là con nuôi mà,0,1555949392.289058,sai. quan bình là con nuôi mà,NEG,0.9850901365280151,model,0.9850901365280151,0.011094567365944386,0.0038152311462908983
LpQY6DN8ZKg,UgyuxNOnC1mKJ0zowKB4AaABAg,@ngochuyenngochuyen6062,"Làm sao phải thờ quan  vũ
Kiêu ngạo.nghĩ mình là nhất",4,1555949392.290296,làm sao phải thờ quan vũ kiêu ngạo.nghĩ mình là nhất,NEU,0.9829870462417603,question→NEU,0.9829870462417603,0.012128815054893494,0.0048841312527656555
LpQY6DN8ZKg,Ugxz0KvFYEoU5V1pykl4AaABAg,@kinhluong9540,kiêu ngạo sẽ thất bại,0,1682179792.291559,kiêu ngạo sẽ thất bại,NEG,0.986666738986969,model,0.986666738986969,0.00853011105209589,0.004803099669516087
LpQY6DN8ZKg,UgzRyGa0q3bgS61u4h14AaABAg,@hieuvucong4067,Chả hiểu sao triệu vân 1 võ tướng xuất chúng k dùng,0,1555949392.292853,chả hiểu sao triệu vân 1 võ tướng xuất chúng không dùng,NEU,0.8562781810760498,model,0.06573913991451263,0.8562781810760498,0.07798270881175995
LpQY6DN8ZKg,UgzMt-E2nANsRw4pQjR4AaABAg,@tringuyenhuynhminh1765,Hơi xàm xàm.,0,1619107792.294097,hơi xàm xàm.,NEG,0.9813926815986633,model,0.9813926815986633,0.014406977221369743,0.004200276918709278
LpQY6DN8ZKg,UgzIqgiVID6bL-EEtph4AaABAg,@QuyenLe-tc6zq,"Quan thắng trong thuỷ hử 
Sao mình nghe nói là cháu quan vũ mà 
Có đúng z hông ta  ai biết chỉ mk với",2,1555949392.295342,quan thắng trong thuỷ hử sao mình nghe nói là cháu quan vũ mà có đúng vậy hông ta ai biết chỉ mk với,NEU,0.9003376364707947,model,0.055440399795770645,0.9003376364707947,0.04422200098633766
QHbW-YihGyw,UgxXo5saYJ7hLK-hz1N4AaABAg,@quochoivo138,Dạ quan vũ lòng tình nghĩa và tình cảm anh chị em cả nhà mình ơi ạ... 😂😂😂❤❤❤,0,1753200594.932212,dạ quan vũ lòng tình nghĩa và tình cảm anh chị em cả nhà mình ơi ạ.. hài_hước hài_hước hài_hước tích_cực tích_cực tích_cực,POS,0.992834210395813,model,0.0016934344312176108,0.005472427234053612,0.992834210395813
QHbW-YihGyw,Ugz5Os8xFHRklTBGho54AaABAg,@quochoivo138,Dạ ở Việt Nam thờ quan công cả nhà mình ơi ạ... ❤❤❤,0,1753200594.935772,dạ ở việt nam thờ quan công cả nhà mình ơi ạ.. tích_cực tích_cực tích_cực,POS,0.9906716346740723,model,0.0019211978651583195,0.007407153025269508,0.9906716346740723
QHbW-YihGyw,Ugwlzk03d7Z1LHoPqyd4AaABAg,@quochoivo138,Dạ ở Việt Nam cũng thờ quan thánh hiền và bồ tát quan âm ở nhà như tổ tiên giống như ở Trung Quốc 🇨🇳 cả nhà mình ơi ạ.. .😂😂😂❤❤❤,0,1753200594.93854,dạ ở việt nam cũng thờ quan thánh hiền và bồ tát quan âm ở nhà như tổ tiên giống như ở trung quốc cả nhà mình ơi ạ.. . hài_hước hài_hước hài_hước tích_cực tích_cực tích_cực,POS,0.9915758967399597,model,0.002371500013396144,0.006052612792700529,0.9915758967399597
QHbW-YihGyw,Ugw1fUGD0OaG89X3Vjd4AaABAg,@SonDuoncngoc,Quan cong co 40 vo,0,1766419794.940811,quan cong co 40 vo,NEG,0.9494099020957947,model,0.9494099020957947,0.04157990589737892,0.009010253474116325
QHbW-YihGyw,UgyCDEwVJz1VJ5ZuCCF4AaABAg,@ChauLe-pc5dn,Triệu tử Long tôi ❤ nhất,0,1745338194.942099,triệu tử long tôi tích_cực nhất,POS,0.992735743522644,model,0.0016310374485328794,0.005633268039673567,0.992735743522644
QHbW-YihGyw,Ugx4WBcYdH54XK_0V0l4AaABAg,@ĐạiTrươngQuốc-z6l,Thanh Long đao năng 40kg hay 80kg,0,1745338194.943899,thanh long đao năng 40kg hay 80kg,NEU,0.7615562677383423,model,0.2009524703025818,0.7615562677383423,0.03749123215675354
QHbW-YihGyw,UgyS-8sZRyp2AmHQlxl4AaABAg,@tuyetngo6567,Quan Vũ được thờ ở TQ là nhờ La Quán Trung.,0,1745338194.947601,quan vũ được thờ ở tq là nhờ la quán trung.,NEU,0.8625207543373108,model,0.027588950470089912,0.8625207543373108,0.10989021509885788
QHbW-YihGyw,UgzUDvvsfLZbTSyM1j14AaABAg,@MarlenaNguyen,Duoc tho` vi` o^ng a^'y. ra^t Trung Tha`nh + du~ng ma~nh!!!👍💯😍❤️,1,1745338194.948628,được tho vi o người à y. ra t trung tha nh du người ma nh!! tích_cực tích_cực tích_cực tích_cực,NEU,0.5211614370346069,low_conf→NEU,0.10935109108686447,0.3694874942302704,0.5211614370346069
QHbW-YihGyw,UgyKCcL3CZVfRUgVtJt4AaABAg,@SuGiaGiacMo,Quan Công võ công mạnh nhất tam quốc,2,1745338194.949632,quan công võ công mạnh nhất tam quốc,POS,0.8707383275032043,model,0.03176295384764671,0.09749865531921387,0.8707383275032043
QHbW-YihGyw,Ugya5MuxcovVuJJwoOp4AaABAg,@TamNguyễn-o6s6i,Quan Vũ Hữu dũng vô mưu thất phu có gì đâu 😂,4,1745338194.951824,quan vũ hữu dũng vô mưu thất phu có gì đâu hài_hước,NEU,0.7526410818099976,model,0.18319010734558105,0.7526410818099976,0.06416882574558258
QHbW-YihGyw,UgwVFbVqEopuYgjvmsF4AaABAg,@ThiệnMinh-s8g,"Một võ tướng ở mức trung bình khá của Trung Quốc , qua ngòi bút thêu dệt quá mức lại trở thành võ thánh , ngày ngày được chính dân Việt Nam nhang khói quỳ lạy và tôn thờ 😏
So với Đức Thánh Trần Hưng Đạo và Thái Úy Lý Thường Kiệt v..v.. thì giống như ao hồ với Biển cả 🤭
Dân nước Nam không tôn thờ người Nam lại đi tôn thờ nhân vật của đất nước đã đô hộ đất nước ta hàng ngàn năm qua và hiện tại vẫn lăm le 😏
Cho hỏi là tụi mày thờ vì điều gì , người tụi m đang gọi là thánh đã mang lại được cho chúng mày điều gì khi chính đất nước tụi mày đang ở không thiếu những đức thánh hơn cả trăm vạn lần như thế ??

Người tao đang nói đến là Quan Vũ 🙂",0,1766419794.953947,"một võ tướng ở mức trung bình khá của trung quốc , quá ngòi bút thêu dệt quá mức lại trở thành võ thánh , ngày ngày được chính dân việt nam nhang khói quỳ lạy và tôn thờ so với đức thánh trần hưng đạo và thái úy lý thường kiệt v..v.. thì giống như ao hồ với biển cả dân nước nam không tôn thờ người nam lại đi tôn thờ nhân vật của đất nước đã đô hộ đất nước ta hàng ngàn năm quá và hiện tại vẫn lăm le cho hỏi là tụi mày thờ vì điều gì , người tụi mình đang gọi là thánh đã mang lại được cho chúng mày điều gì khi chính đất nước tụi mày đang ở không thiếu những đức thánh hơn cả trăm vạn lần như thế ?? người tao đang nói đến là quan vũ",NEU,0.9815289974212646,question→NEU,0.9815289974212646,0.013305426575243473,0.005165587645024061
QHbW-YihGyw,Ugz0S7GJfloRnQVv6LN4AaABAg,@PhapAdam,Sự  linh thiêng thì không nhắc đến. Video  1 chiềuu. Dislike,2,1745338194.955256,sự linh thiêng thì không nhắc đến. video 1 chiềuu. dislike,NEG,0.9634802341461182,model,0.9634802341461182,0.02324909344315529,0.013270670548081398
QHbW-YihGyw,UgywUHA8OCWWhi92gvt4AaABAg,@HieuTranTan-qe6cl,Quan Vũ.. kiếp trước là hạn vũ...,1,1745338194.95681,quan vũ.. kiếp trước là hạn vũ..,NEG,0.9870505332946777,model,0.9870505332946777,0.008686930872499943,0.004262549802660942
ZQR-06QFe74,Ugyl-8_hxes9zprO9SN4AaABAg,@nguoinoitieng1991,Lắng đọng sâu hơn cả tiềm thức & bí quyết đọc sách 2.000 từ/phút: http://bit.ly/biquyetdocsach,30,1587571798.665545,lắng đọng sâu hơn cả tiềm thức bí quyết đọc sách 2.00 từ phút,POS,0.9383794069290161,model,0.02249082922935486,0.039129748940467834,0.9383794069290161
ZQR-06QFe74,UgylxQI0TMYa_pVQwYt4AaABAg,@tranchan250,Triệu vân mạnh nhất,41,1587571798.667251,triệu vân mạnh nhất,POS,0.786037802696228,model,0.013682110235095024,0.20028004050254822,0.786037802696228
ZQR-06QFe74,UgxOUIGF4u_TeLM5_Bh4AaABAg,@nongnghieptrieudo,fan Triệu Vân đâu các bạn ơi.chưa bao giờ có nổi 5like,535,1555949398.668922,fan triệu vân đâu các bạn ơi.chưa bao giờ có nổi 5like,POS,0.9152814149856567,model,0.02469032257795334,0.060028351843357086,0.9152814149856567
ZQR-06QFe74,Ugwm53MKGjUoOGQg37V4AaABAg,@goodperson520,Làm về beyond đi ad,6,1524413398.670467,làm về beyond đi ad,POS,0.9185861945152283,model,0.009975200518965721,0.07143870741128922,0.9185861945152283
ZQR-06QFe74,Ugx5FOxaYut0xMLC-xV4AaABAg,@buocchandumuc7478,"Nên nghe theo Tam Quốc Chí, bộ sử chính xác ko dìm hàng",6,1524413398.671804,"nên nghe theo tam quốc chí, bộ sử chính xác không dìm hàng",NEG,0.8649758696556091,model,0.8649758696556091,0.11084431409835815,0.02417983114719391
ZQR-06QFe74,UgzLcsX1vCVPKj2V6LN4AaABAg,@vinhnguyenphu7803,Sao ad đặt tiêu đề mà cuối cùng không đưa ra câu trả lời vậy,0,1619107798.673121,sao ad đặt tiêu đề mà cuối cùng không đưa ra câu trả lời vậy,NEG,0.9814099073410034,model,0.9814099073410034,0.014440366998314857,0.004149725195020437
ZQR-06QFe74,UgztSPvQT72pxFLUrIt4AaABAg,@pyke9417,Fan La Bo va TU Long QUAN VU NAO AE,4,1587571798.674383,fan la bo va tu long quan vu nao ae,NEG,0.9875562787055969,model,0.9875562787055969,0.008532075211405754,0.003911636304110289
ZQR-06QFe74,UgzGsGai67jNJIa8gSd4AaABAg,@hoahuu8464,Triệu Vân văn võ song toàn. Vừa có dũng vừa có mưu trí lại có lòng nhân đức. Xét riêng về sự dũng mãnh Lữ Bố và Điển Vi top,0,1650643798.675626,triệu vân văn võ song toàn. vừa có dũng vừa có mưu trí lại có lòng nhân đức. xét riêng về sự dũng mãnh lữ bố và điển vi top,POS,0.9925070405006409,model,0.00205450807698071,0.005438422318547964,0.9925070405006409
ZQR-06QFe74,UgytMQRm6l5eQV78URF4AaABAg,@vietcuong1615,"Triệu vân khi xanh mặt thì cân hết 😎
Khiêm tốn..trung dũng..cũng mưu lược..",9,1587571798.676861,triệu vân khi xanh mặt thì cân hết khiêm tốn..trung dũng..cũng mưu lược..,NEU,0.5831363201141357,low_conf→NEU,0.04434560611844063,0.3725180923938751,0.5831363201141357
ZQR-06QFe74,UgyaL4POPlPBCzM4iH14AaABAg,@YenYen-ou9ow,Triệu tử long là best rồi,35,1587571798.678247,triệu tử long là best rồi,POS,0.992882251739502,model,0.0019757526461035013,0.0051419371739029884,0.992882251739502
ZQR-06QFe74,Ugwhr3FGlRV8St3xTsl4AaABAg,@thanhk5243,Mình Thích nhất là triệu tử long❤️❤️,7,1619107798.679671,mình thích nhất là triệu tử long tích_cực tích_cực,POS,0.9928816556930542,model,0.0018911591032519937,0.005227197892963886,0.9928816556930542
ZQR-06QFe74,UgzvlMhaElOy6v7ewTx4AaABAg,@TuiTenThai04,Ad làm về Lữ Bố đi,0,1619107798.681357,ad làm về lữ bố đi,NEU,0.6543107032775879,model,0.09558366239070892,0.6543107032775879,0.250105619430542
ZQR-06QFe74,Ugxv1kQSNmLRY54Uw1F4AaABAg,@quocdungnguyen7933,Ấn tượng với Triệu Vân trong trân Tương Dương Trường Bản,4,1587571798.68304,ấn tượng với triệu vân trong trân tương dương trường bản,POS,0.9927944540977478,model,0.0019244315335527062,0.005281148478388786,0.9927944540977478
ZQR-06QFe74,UgyaFThcz0sozYfO4BZ4AaABAg,@moccutchoi,Bản 2010 xem cưc hay..hơn hẳn 1996..nhạc hùng hồn kĩ são tuyệt.nhân vật đẹp..,12,1555949398.684359,bản 2010 xem cưc hay..hơn hẳn 1996..nhạc hùng hồn kĩ são tuyệt.nhân vật đẹp..,POS,0.9929042458534241,model,0.0019453035201877356,0.005150423850864172,0.9929042458534241
ZQR-06QFe74,UgwY8H2aoitlZhSeetd4AaABAg,@nhatanhao3833,Triệu Vân vừa bá mà còn hoàn mỹ nữa,4,1587571798.685592,triệu vân vừa bá mà còn hoàn mỹ nữa,POS,0.9928761720657349,model,0.002078142948448658,0.005045672878623009,0.9928761720657349
